PCB_ID,Lot_ID,Line,Machine,Feeder_ID,Nozzle_ID,Component,Offset_X,Offset_Y,Offset_Angle,Solder_Height,Solder_Volume,Vacuum_Pressure,Placement_Force,Reflow_Peak_Temp,Tact_Time,Grade,Defect_Type,Is_Defective
PCB_032154,LOT_20260333,SMD_Line_C,Mounter_01,FD_03,NZ_12,CHIP_0603,-1.7,-24.65,0.39,117.63,93.3,-72.41,2.62,246.0,3.8,A,Normal,0
PCB_032155,LOT_20260333,SMD_Line_B,Mounter_03,FD_07,NZ_11,CHIP_1005,-13.54,3.38,-0.03,117.54,102.0,-76.64,2.34,244.6,4.87,A,Normal,0
PCB_032156,LOT_20260333,SMD_Line_C,Mounter_02,FD_28,NZ_11,BGA_256,17.97,-9.62,-0.492,135.29,122.66,-73.42,2.66,244.0,4.1,B,Normal,0
PCB_032157,LOT_20260333,SMD_Line_B,Mounter_04,FD_01,NZ_10,BGA_256,14.72,3.99,-0.82,105.33,92.94,,3.28,242.2,4.26,A,Normal,0
PCB_032158,LOT_20260333,SMD_Line_A,Mounter_03,FD_26,NZ_04,CHIP_1005,-10.77,-6.93,0.194,92.04,97.82,-67.94,2.86,244.3,4.27,A,Normal,0
PCB_032159,LOT_20260333,SMD_Line_B,Mounter_03,FD_20,NZ_11,CHIP_0603,-7.78,-5.01,0.156,147.71,98.83,-70.06,3.28,252.6,4.7,A,Normal,0
PCB_032160,LOT_20260333,SMD_Line_B,Mounter_01,FD_11,NZ_11,CHIP_1005,-3.43,-4.93,-0.68,111.05,90.33,-75.08,3.82,238.2,3.93,F,Tombstone,1
PCB_032161,LOT_20260333,SMD_Line_B,Mounter_01,FD_05,NZ_03,CHIP_1005,17.98,-6.5,0.576,111.78,116.89,-66.56,3.2,240.9,5.04,B,Normal,0
PCB_032162,LOT_20260333,SMD_Line_B,Mounter_03,FD_03,NZ_01,BGA_256,2.8,-7.84,-0.47,147.05,104.19,-72.0,3.05,244.1,4.05,A,Normal,0
PCB_032163,LOT_20260333,SMD_Line_B,Mounter_03,FD_21,NZ_08,BGA_256,20.22,6.53,0.4,110.31,92.03,-69.33,4.23,251.0,4.2,F,Tombstone,1
PCB_032164,LOT_20260333,SMD_Line_B,Mounter_02,FD_20,NZ_01,IC_QFP_48,9.61,-4.13,-0.01,125.63,108.41,-71.52,2.58,235.5,3.87,A,Normal,0
PCB_032165,LOT_20260333,SMD_Line_C,Mounter_02,FD_21,NZ_07,BGA_256,-3.0,4.9,0.094,145.79,105.41,-65.85,3.12,241.0,4.72,A,Normal,0
PCB_032166,LOT_20260333,SMD_Line_B,Mounter_04,FD_09,NZ_03,CHIP_0603,16.55,34.54,-0.012,119.22,85.21,-67.52,2.69,244.0,4.42,F,Tombstone,1
PCB_032167,LOT_20260333,SMD_Line_A,Mounter_02,FD_30,NZ_03,CHIP_1005,-15.7,-5.08,0.365,129.43,,-73.77,3.45,238.6,3.48,A,Normal,0
PCB_032168,LOT_20260333,SMD_Line_C,Mounter_03,FD_28,NZ_09,CAP_3216,-6.42,1.22,-0.097,131.07,103.49,-73.74,2.74,242.3,3.26,A,Normal,0
PCB_032169,LOT_20260333,SMD_Line_A,Mounter_01,FD_24,NZ_08,CHIP_1005,-14.24,20.92,-0.429,140.73,91.7,-67.59,3.55,247.2,3.86,F,Tombstone,1
PCB_032170,LOT_20260333,SMD_Line_C,Mounter_04,FD_08,NZ_12,BGA_256,20.07,5.49,-0.286,137.61,90.88,-65.89,3.43,242.8,4.73,A,Normal,0
PCB_032171,LOT_20260333,SMD_Line_A,Mounter_03,FD_02,NZ_10,CAP_3216,8.28,6.78,-0.528,130.26,92.5,,3.68,245.0,3.23,A,Normal,0
PCB_032172,LOT_20260333,SMD_Line_A,Mounter_04,FD_19,NZ_03,CHIP_0603,8.87,-7.06,-0.38,140.63,98.46,-75.71,2.93,245.8,4.24,A,Normal,0
PCB_032173,LOT_20260333,SMD_Line_A,Mounter_04,FD_16,NZ_12,CAP_3216,-28.52,6.6,0.121,116.09,84.57,-82.76,2.98,243.1,3.9,B,Normal,0
PCB_032174,LOT_20260333,SMD_Line_A,Mounter_04,FD_16,NZ_11,CHIP_0603,-9.93,9.61,-0.166,127.84,104.84,-76.02,2.55,247.4,3.75,A,Normal,0
PCB_032175,LOT_20260333,SMD_Line_B,Mounter_02,FD_27,NZ_09,CHIP_1005,2.78,3.7,0.12,127.09,124.32,-71.51,3.8,238.2,4.37,A,Normal,0
PCB_032176,LOT_20260333,SMD_Line_A,Mounter_02,FD_04,NZ_06,IC_QFP_48,-10.33,-11.38,-0.407,118.36,99.0,-67.44,2.68,245.8,4.01,A,Normal,0
PCB_032177,LOT_20260333,SMD_Line_C,Mounter_01,FD_10,NZ_03,CHIP_0603,-1.56,-5.33,-0.476,136.39,110.0,-69.86,3.48,248.6,4.18,A,Normal,0
PCB_032178,LOT_20260333,SMD_Line_B,Mounter_03,FD_28,NZ_07,CHIP_1005,-25.1,-2.57,-0.69,158.49,90.08,-67.19,3.98,248.1,3.82,B,Normal,0
PCB_032179,LOT_20260333,SMD_Line_A,Mounter_04,FD_17,NZ_04,CHIP_0603,33.45,10.59,0.788,115.73,78.25,-74.42,3.34,244.1,4.26,C,Normal,0
PCB_032180,LOT_20260333,SMD_Line_B,Mounter_02,FD_30,NZ_06,IC_QFP_48,20.28,0.33,-0.987,135.13,85.95,-74.59,1.97,236.5,5.03,B,Normal,0
PCB_032181,LOT_20260333,SMD_Line_B,Mounter_01,FD_30,NZ_02,BGA_256,-18.89,6.02,0.284,141.84,,-70.84,3.42,242.5,4.37,F,Tombstone,1
PCB_032182,LOT_20260333,SMD_Line_C,Mounter_02,FD_25,NZ_09,IC_QFP_48,-18.63,-15.95,0.049,143.36,100.07,-69.6,3.69,246.1,4.15,A,Normal,0
PCB_032183,LOT_20260333,SMD_Line_B,Mounter_01,FD_15,NZ_03,CHIP_1005,-3.08,10.21,-0.361,142.39,107.19,-77.75,4.36,246.9,3.72,A,Normal,0
PCB_032184,LOT_20260333,SMD_Line_A,Mounter_03,FD_18,NZ_10,BGA_256,-9.83,2.87,0.285,141.09,88.95,-72.38,2.95,245.1,3.57,A,Normal,0
PCB_032185,LOT_20260333,SMD_Line_B,Mounter_04,FD_28,NZ_04,BGA_256,-8.17,-15.62,-0.784,139.82,104.83,-77.77,3.19,235.3,4.55,A,Normal,0
PCB_032186,LOT_20260333,SMD_Line_A,Mounter_01,FD_02,NZ_09,CHIP_1005,13.51,1.85,-0.523,99.85,,-73.07,3.11,240.2,4.3,A,Normal,0
PCB_032187,LOT_20260333,SMD_Line_B,Mounter_04,FD_08,NZ_07,BGA_256,-23.82,0.32,0.086,133.69,91.87,-70.06,3.76,248.3,3.58,A,Normal,0
PCB_032188,LOT_20260333,SMD_Line_C,Mounter_03,FD_10,NZ_02,BGA_256,-25.99,-6.16,0.016,134.64,106.36,-67.01,3.71,237.2,4.37,A,Normal,0
PCB_032189,LOT_20260333,SMD_Line_A,Mounter_03,FD_25,NZ_11,CHIP_0603,-8.1,-19.31,-0.035,157.16,110.03,-70.34,3.64,243.9,3.86,A,Normal,0
PCB_032190,LOT_20260333,SMD_Line_B,Mounter_02,FD_01,NZ_01,BGA_256,16.21,-10.32,-0.21,140.13,82.98,-76.05,2.56,245.8,3.5,A,Normal,0
PCB_032191,LOT_20260333,SMD_Line_A,Mounter_03,FD_18,NZ_07,CHIP_0603,-3.48,13.4,0.394,130.34,102.35,-69.92,4.34,240.8,4.71,F,Tombstone,1
PCB_032192,LOT_20260333,SMD_Line_A,Mounter_04,FD_16,NZ_02,CHIP_0603,19.48,16.01,-0.592,112.76,95.96,-78.77,4.57,246.7,3.57,A,Normal,0
PCB_032193,LOT_20260333,SMD_Line_B,Mounter_02,FD_10,NZ_12,CHIP_1005,-23.76,-5.39,-0.004,117.79,120.89,-72.31,3.39,245.3,5.26,B,Normal,0
PCB_032194,LOT_20260333,SMD_Line_B,Mounter_04,FD_05,NZ_12,CHIP_0603,-7.43,-2.44,-0.433,103.53,118.67,-70.57,2.8,257.3,4.81,F,Tombstone,1
PCB_032195,LOT_20260333,SMD_Line_B,Mounter_02,FD_09,NZ_06,BGA_256,-14.27,-9.5,-0.29,151.33,121.6,-72.63,3.22,246.4,4.11,B,Normal,0
PCB_032196,LOT_20260333,SMD_Line_A,Mounter_04,FD_10,NZ_06,IC_QFP_48,-2.95,-7.14,0.374,124.92,98.01,-72.75,3.07,245.2,4.78,A,Normal,0
PCB_032197,LOT_20260333,SMD_Line_C,Mounter_03,FD_05,NZ_11,CHIP_1005,-21.12,-0.38,-0.151,129.15,106.69,-76.83,2.9,245.4,3.94,A,Normal,0
PCB_032198,LOT_20260333,SMD_Line_A,Mounter_01,FD_07,NZ_05,BGA_256,-17.71,8.99,0.108,131.16,92.19,-71.33,2.94,244.4,5.55,A,Normal,0
PCB_032199,LOT_20260333,SMD_Line_A,Mounter_03,FD_06,NZ_02,BGA_256,-16.47,-5.55,-0.473,134.0,92.83,-70.23,2.8,243.3,3.57,A,Normal,0
PCB_032200,LOT_20260333,SMD_Line_C,Mounter_04,FD_14,NZ_09,CHIP_0603,2.25,16.59,0.66,136.52,97.6,-72.51,3.3,252.1,4.49,A,Normal,0
PCB_032201,LOT_20260333,SMD_Line_C,Mounter_03,FD_22,NZ_01,CHIP_0603,7.29,9.92,-0.023,160.89,85.29,-74.63,3.0,242.9,4.99,A,Normal,0
PCB_032202,LOT_20260333,SMD_Line_B,Mounter_01,FD_18,NZ_10,CHIP_1005,-2.39,3.57,0.086,139.88,104.72,-69.17,3.63,241.5,4.82,A,Normal,0
PCB_032203,LOT_20260333,SMD_Line_C,Mounter_04,FD_13,NZ_01,IC_QFP_48,1.16,27.13,0.773,119.31,112.28,,3.67,241.3,3.67,F,Tombstone,1
PCB_032204,LOT_20260333,SMD_Line_A,Mounter_04,FD_10,NZ_02,CAP_3216,-6.94,-5.63,0.003,137.14,99.59,,2.6,245.7,4.36,A,Normal,0
PCB_032205,LOT_20260333,SMD_Line_A,Mounter_02,FD_14,NZ_08,CHIP_0603,1.84,-10.71,0.263,108.84,102.1,-73.97,3.0,239.2,3.88,A,Normal,0
PCB_032206,LOT_20260333,SMD_Line_C,Mounter_02,FD_08,NZ_05,CHIP_1005,13.84,6.3,-0.03,118.11,88.71,-76.08,2.36,232.2,4.27,A,Normal,0
PCB_032207,LOT_20260333,SMD_Line_C,Mounter_03,FD_22,NZ_03,IC_QFP_48,-22.82,-4.52,0.293,116.26,100.86,-70.28,3.41,250.6,3.92,A,Normal,0
PCB_032208,LOT_20260333,SMD_Line_A,Mounter_01,FD_14,NZ_12,CHIP_1005,2.46,-7.3,-0.231,128.16,98.47,-75.56,3.1,240.3,3.72,A,Normal,0
PCB_032209,LOT_20260333,SMD_Line_A,Mounter_01,FD_04,NZ_04,CHIP_0603,-7.16,-8.1,-0.427,141.94,89.42,-70.62,2.81,242.9,3.02,A,Normal,0
PCB_032210,LOT_20260333,SMD_Line_A,Mounter_01,FD_23,NZ_04,CHIP_1005,-14.44,-0.23,-0.164,152.83,92.56,-77.27,3.78,242.1,4.12,F,Tombstone,1
PCB_032211,LOT_20260333,SMD_Line_A,Mounter_01,FD_09,NZ_09,BGA_256,-1.74,-11.37,0.221,145.36,96.65,-73.59,2.35,244.9,4.44,A,Normal,0
PCB_032212,LOT_20260333,SMD_Line_C,Mounter_04,FD_23,NZ_05,CAP_3216,1.96,-5.19,-0.747,113.22,82.38,-77.71,2.65,251.4,3.66,F,Tombstone,1
PCB_032213,LOT_20260333,SMD_Line_B,Mounter_03,FD_06,NZ_04,CAP_3216,6.89,-9.91,-0.49,127.19,90.76,-72.29,3.98,243.7,4.75,A,Normal,0
PCB_032214,LOT_20260333,SMD_Line_B,Mounter_04,FD_02,NZ_07,CHIP_1005,22.15,-9.73,-0.581,129.46,93.28,-70.61,3.51,253.0,3.55,A,Normal,0
PCB_032215,LOT_20260333,SMD_Line_B,Mounter_03,FD_03,NZ_06,CHIP_0603,26.31,-16.43,0.591,122.48,87.91,-72.08,3.03,241.5,3.84,B,Normal,0
PCB_032216,LOT_20260333,SMD_Line_C,Mounter_02,FD_30,NZ_02,BGA_256,10.55,2.12,-0.15,124.45,117.49,-75.73,3.48,248.1,4.25,A,Normal,0
PCB_032217,LOT_20260333,SMD_Line_A,Mounter_01,FD_23,NZ_12,IC_QFP_48,17.67,3.59,-0.733,145.9,99.22,-72.52,2.85,241.5,4.29,A,Normal,0
PCB_032218,LOT_20260333,SMD_Line_B,Mounter_03,FD_11,NZ_04,IC_QFP_48,-17.91,-2.99,0.198,137.07,89.98,-79.1,2.95,250.5,5.16,A,Normal,0
PCB_032219,LOT_20260333,SMD_Line_C,Mounter_04,FD_29,NZ_03,CHIP_1005,1.97,-12.31,-0.293,109.47,115.37,-70.96,3.05,245.0,3.46,A,Normal,0
PCB_032220,LOT_20260333,SMD_Line_A,Mounter_04,FD_17,NZ_12,CHIP_0603,20.41,31.83,0.258,122.39,123.17,-71.46,3.29,242.3,4.41,C,Normal,0
PCB_032221,LOT_20260333,SMD_Line_C,Mounter_04,FD_29,NZ_09,IC_QFP_48,-10.17,-7.85,-0.657,140.71,99.38,-70.11,3.87,247.4,4.15,A,Normal,0
PCB_032222,LOT_20260333,SMD_Line_B,Mounter_04,FD_01,NZ_06,CHIP_1005,-1.31,5.7,-0.175,138.61,86.06,-69.08,3.79,245.5,3.28,A,Normal,0
PCB_032223,LOT_20260333,SMD_Line_A,Mounter_03,FD_03,NZ_02,IC_QFP_48,-9.1,-4.51,0.201,153.88,87.77,-77.8,3.94,235.0,3.9,A,Normal,0
PCB_032224,LOT_20260333,SMD_Line_A,Mounter_01,FD_14,NZ_05,BGA_256,3.88,-21.85,0.116,139.29,84.85,-72.28,3.71,239.9,4.66,A,Normal,0
PCB_032225,LOT_20260333,SMD_Line_B,Mounter_04,FD_11,NZ_06,CHIP_0603,-0.17,-4.64,-0.3,121.53,95.46,-76.3,3.16,246.2,4.28,A,Normal,0
PCB_032226,LOT_20260333,SMD_Line_B,Mounter_01,FD_30,NZ_01,IC_QFP_48,12.78,4.24,0.063,149.2,113.03,-75.74,3.02,248.3,4.67,A,Normal,0
PCB_032227,LOT_20260333,SMD_Line_B,Mounter_02,FD_21,NZ_10,CHIP_1005,-17.22,-1.59,-0.386,113.32,118.05,-71.37,3.87,242.7,4.92,A,Normal,0
PCB_032228,LOT_20260333,SMD_Line_A,Mounter_01,FD_16,NZ_06,CHIP_1005,-25.63,5.59,-0.112,118.92,97.18,-68.96,2.14,241.4,4.32,A,Normal,0
PCB_032229,LOT_20260333,SMD_Line_B,Mounter_02,FD_14,NZ_03,BGA_256,3.56,0.39,0.003,128.96,100.16,-72.62,3.25,242.2,4.12,A,Normal,0
PCB_032230,LOT_20260333,SMD_Line_A,Mounter_02,FD_30,NZ_08,CHIP_0603,4.98,3.25,-0.569,124.0,109.59,-69.02,4.14,249.0,3.41,A,Normal,0
PCB_032231,LOT_20260333,SMD_Line_A,Mounter_01,FD_28,NZ_12,BGA_256,-5.35,17.21,-0.034,118.8,103.87,-76.69,2.93,244.9,4.34,A,Normal,0
PCB_032232,LOT_20260333,SMD_Line_A,Mounter_01,FD_19,NZ_05,CHIP_0603,-15.87,-22.18,-0.006,149.11,98.55,-70.47,4.22,237.7,4.43,A,Normal,0
PCB_032233,LOT_20260333,SMD_Line_B,Mounter_03,FD_09,NZ_06,CHIP_1005,-18.15,-17.24,0.559,105.92,,-71.75,2.97,244.3,3.86,A,Normal,0
PCB_032234,LOT_20260333,SMD_Line_A,Mounter_04,FD_23,NZ_04,CHIP_0603,5.54,-8.55,0.289,142.49,102.14,-70.13,2.02,243.3,4.87,A,Normal,0
PCB_032235,LOT_20260333,SMD_Line_A,Mounter_01,FD_02,NZ_01,CHIP_0603,1.52,-22.26,-0.234,135.05,101.93,-72.18,3.45,240.2,4.28,A,Normal,0
PCB_032236,LOT_20260333,SMD_Line_A,Mounter_01,FD_26,NZ_04,CHIP_0603,-21.49,0.19,0.93,155.48,97.22,-69.25,1.7,247.7,4.3,B,Normal,0
PCB_032237,LOT_20260333,SMD_Line_A,Mounter_02,FD_10,NZ_10,CHIP_0603,-21.52,-1.65,-0.145,134.93,87.55,-73.1,2.99,248.4,4.7,F,Tombstone,1
PCB_032238,LOT_20260333,SMD_Line_A,Mounter_01,FD_03,NZ_04,CHIP_1005,14.96,8.74,0.572,115.9,113.83,-71.34,2.07,240.1,4.79,A,Normal,0
PCB_032239,LOT_20260333,SMD_Line_B,Mounter_04,FD_15,NZ_04,CHIP_1005,14.51,-9.32,0.494,139.49,103.86,-73.94,2.96,242.3,4.01,A,Normal,0
PCB_032240,LOT_20260333,SMD_Line_B,Mounter_03,FD_12,NZ_03,CHIP_0603,-8.79,-21.57,-0.004,127.78,96.1,-68.83,3.15,247.3,3.99,A,Normal,0
PCB_032241,LOT_20260333,SMD_Line_B,Mounter_04,FD_19,NZ_12,CHIP_1005,-10.83,22.6,-0.087,132.08,102.75,-70.94,2.43,245.7,3.47,A,Normal,0
PCB_032242,LOT_20260333,SMD_Line_B,Mounter_04,FD_09,NZ_03,IC_QFP_48,3.41,-11.59,-0.053,125.5,87.18,-68.51,4.1,244.2,4.4,A,Normal,0
PCB_032243,LOT_20260333,SMD_Line_A,Mounter_03,FD_14,NZ_01,BGA_256,-0.78,-5.96,0.519,148.31,101.77,-75.35,3.64,247.1,5.92,A,Normal,0
PCB_032244,LOT_20260333,SMD_Line_C,Mounter_01,FD_15,NZ_08,CHIP_0603,-22.82,-25.58,0.412,149.73,106.83,-68.22,3.44,243.7,4.78,B,Normal,0
PCB_032245,LOT_20260333,SMD_Line_A,Mounter_01,FD_23,NZ_07,BGA_256,-27.36,-34.29,-0.529,135.03,112.62,-69.6,3.4,235.8,5.13,C,Normal,0
PCB_032246,LOT_20260333,SMD_Line_B,Mounter_02,FD_11,NZ_11,CHIP_1005,-11.93,10.82,-0.734,132.1,106.76,-72.79,3.33,245.5,4.6,A,Normal,0
PCB_032247,LOT_20260333,SMD_Line_C,Mounter_01,FD_11,NZ_03,CHIP_0603,-8.75,16.41,0.247,157.56,105.49,-73.65,3.86,249.0,4.04,A,Normal,0
PCB_032248,LOT_20260333,SMD_Line_B,Mounter_02,FD_03,NZ_07,CHIP_1005,-2.29,-4.01,-0.002,133.5,93.9,-74.33,3.62,236.1,3.14,A,Normal,0
PCB_032249,LOT_20260333,SMD_Line_A,Mounter_01,FD_11,NZ_09,CHIP_1005,0.19,-2.36,0.13,124.7,118.04,-74.88,3.64,241.0,4.79,A,Normal,0
PCB_032250,LOT_20260333,SMD_Line_A,Mounter_02,FD_01,NZ_11,CHIP_0603,29.94,-25.21,0.47,136.33,,-68.33,2.94,247.2,4.12,B,Normal,0
PCB_032251,LOT_20260333,SMD_Line_A,Mounter_03,FD_27,NZ_07,BGA_256,-10.19,14.15,-0.0,140.83,95.03,-71.22,3.77,246.4,3.32,A,Normal,0
PCB_032252,LOT_20260333,SMD_Line_B,Mounter_01,FD_04,NZ_04,CHIP_1005,-10.75,-15.26,-0.121,115.28,114.45,-71.56,3.31,250.1,4.33,A,Normal,0
PCB_032253,LOT_20260333,SMD_Line_B,Mounter_01,FD_21,NZ_01,CHIP_0603,-6.83,-11.37,0.31,153.6,105.42,-71.17,4.32,242.9,3.85,A,Normal,0
PCB_032254,LOT_20260333,SMD_Line_B,Mounter_04,FD_25,NZ_09,CHIP_1005,-2.77,-8.08,0.112,92.25,84.31,-73.29,3.09,245.6,3.81,A,Normal,0
PCB_032255,LOT_20260333,SMD_Line_A,Mounter_02,FD_20,NZ_08,CHIP_0603,-14.36,5.67,0.664,126.97,87.9,-65.92,3.55,245.3,3.21,A,Normal,0
PCB_032256,LOT_20260333,SMD_Line_C,Mounter_02,FD_10,NZ_03,CHIP_1005,12.31,-2.06,-0.254,123.84,95.17,-67.69,2.62,246.1,3.84,A,Normal,0
PCB_032257,LOT_20260333,SMD_Line_B,Mounter_04,FD_18,NZ_11,CHIP_1005,-2.58,1.28,0.217,122.57,112.49,-70.86,3.97,250.2,3.83,A,Normal,0
PCB_032258,LOT_20260333,SMD_Line_A,Mounter_01,FD_01,NZ_10,CHIP_0603,7.05,-12.1,0.106,143.89,108.53,-72.42,3.48,253.4,3.99,F,Tombstone,1
PCB_032259,LOT_20260333,SMD_Line_A,Mounter_02,FD_21,NZ_09,IC_QFP_48,-6.65,-15.55,-0.204,132.15,94.87,-75.03,2.2,239.3,4.59,A,Normal,0
PCB_032260,LOT_20260333,SMD_Line_B,Mounter_01,FD_03,NZ_05,CHIP_1005,7.75,14.0,-0.783,123.15,101.37,-69.65,3.54,250.4,4.7,A,Normal,0
PCB_032261,LOT_20260333,SMD_Line_B,Mounter_03,FD_25,NZ_04,CHIP_1005,13.02,5.12,0.13,144.76,110.9,-71.65,3.66,242.7,3.65,A,Normal,0
PCB_032262,LOT_20260333,SMD_Line_A,Mounter_02,FD_03,NZ_06,CHIP_0603,1.75,9.63,0.221,111.77,110.87,-70.15,2.94,240.8,3.49,A,Normal,0
PCB_032263,LOT_20260333,SMD_Line_A,Mounter_01,FD_19,NZ_11,CHIP_1005,-14.31,-6.41,0.304,142.29,106.85,-69.4,2.49,246.3,4.79,A,Normal,0
PCB_032264,LOT_20260333,SMD_Line_C,Mounter_03,FD_18,NZ_07,CHIP_1005,-4.34,-9.26,-0.334,117.31,114.4,-75.16,3.14,242.8,4.34,A,Normal,0
PCB_032265,LOT_20260333,SMD_Line_A,Mounter_01,FD_13,NZ_06,CHIP_0603,4.43,-24.95,-0.058,141.02,103.08,-79.48,3.6,243.5,4.68,A,Normal,0
PCB_032266,LOT_20260333,SMD_Line_A,Mounter_01,FD_03,NZ_09,CHIP_0603,25.85,0.56,-0.514,113.2,123.41,-62.83,3.32,239.4,4.29,C,Normal,0
PCB_032267,LOT_20260333,SMD_Line_C,Mounter_03,FD_25,NZ_01,CHIP_1005,-5.61,0.38,-0.465,114.11,104.03,-68.06,2.63,245.7,4.24,A,Normal,0
PCB_032268,LOT_20260333,SMD_Line_B,Mounter_02,FD_23,NZ_04,CHIP_0603,-6.19,13.64,-0.446,139.31,89.51,-70.51,3.78,251.5,4.43,A,Normal,0
PCB_032269,LOT_20260333,SMD_Line_B,Mounter_04,FD_18,NZ_01,CHIP_0603,-27.6,-1.22,0.148,140.93,112.33,-72.74,3.02,248.9,4.34,B,Normal,0
PCB_032270,LOT_20260333,SMD_Line_B,Mounter_04,FD_19,NZ_10,BGA_256,25.14,-10.35,-0.408,138.09,95.17,-68.68,2.7,240.9,4.52,A,Normal,0
PCB_032271,LOT_20260333,SMD_Line_B,Mounter_03,FD_30,NZ_07,CHIP_1005,-0.93,-0.35,-0.249,134.73,99.94,-72.66,2.44,249.8,4.32,A,Normal,0
PCB_032272,LOT_20260333,SMD_Line_B,Mounter_01,FD_08,NZ_04,CHIP_1005,-17.37,6.31,-0.074,135.53,104.31,-72.95,3.26,245.8,4.49,A,Normal,0
PCB_032273,LOT_20260333,SMD_Line_C,Mounter_04,FD_14,NZ_01,BGA_256,-25.48,9.43,0.546,122.62,100.87,-76.61,2.72,236.6,3.79,F,Tombstone,1
PCB_032274,LOT_20260333,SMD_Line_A,Mounter_03,FD_30,NZ_01,CHIP_0603,-5.79,7.65,-0.533,137.36,112.38,-73.77,2.98,243.9,3.82,A,Normal,0
PCB_032275,LOT_20260333,SMD_Line_A,Mounter_04,FD_26,NZ_08,CAP_3216,-3.23,-0.3,0.022,145.96,123.5,-73.65,3.08,244.4,3.92,A,Normal,0
PCB_032276,LOT_20260333,SMD_Line_A,Mounter_01,FD_24,NZ_11,CHIP_0603,1.81,-5.34,-0.417,144.43,106.17,-76.35,3.82,238.6,4.74,A,Normal,0
PCB_032277,LOT_20260333,SMD_Line_B,Mounter_03,FD_26,NZ_04,CHIP_1005,1.79,3.74,0.428,116.02,86.38,-73.24,3.55,250.5,5.43,A,Normal,0
PCB_032278,LOT_20260333,SMD_Line_B,Mounter_02,FD_01,NZ_10,CAP_3216,3.09,-14.15,-0.198,137.87,108.72,-75.79,3.85,248.2,4.19,F,Tombstone,1
PCB_032279,LOT_20260333,SMD_Line_A,Mounter_03,FD_01,NZ_03,CHIP_0603,-12.95,2.1,-0.419,116.51,89.24,-70.21,3.02,244.5,4.05,A,Normal,0
PCB_032280,LOT_20260333,SMD_Line_A,Mounter_03,FD_08,NZ_09,CHIP_0603,4.86,-23.05,0.479,124.12,103.85,-73.82,3.15,245.1,3.81,A,Normal,0
PCB_032281,LOT_20260333,SMD_Line_A,Mounter_04,FD_12,NZ_02,CHIP_1005,-1.39,15.14,-0.085,122.42,94.64,-72.4,2.59,235.3,4.12,A,Normal,0
PCB_032282,LOT_20260333,SMD_Line_A,Mounter_04,FD_08,NZ_12,CHIP_0603,-24.45,-0.3,0.677,118.12,101.19,-67.6,3.28,243.8,4.89,A,Normal,0
PCB_032283,LOT_20260333,SMD_Line_C,Mounter_02,FD_11,NZ_05,IC_QFP_48,-8.93,-2.87,0.7,138.94,106.92,-70.04,3.77,257.6,3.73,A,Normal,0
PCB_032284,LOT_20260333,SMD_Line_B,Mounter_04,FD_14,NZ_02,CAP_3216,8.09,-4.01,-0.431,141.02,103.05,-71.47,2.79,240.2,4.05,A,Normal,0
PCB_032285,LOT_20260333,SMD_Line_A,Mounter_04,FD_18,NZ_03,BGA_256,5.37,-12.63,-0.034,122.93,95.95,-75.65,3.08,246.1,3.61,A,Normal,0
PCB_032286,LOT_20260333,SMD_Line_A,Mounter_04,FD_12,NZ_05,CHIP_0603,5.99,15.52,0.117,134.33,140.63,-76.14,3.11,248.1,5.54,C,Normal,0
PCB_032287,LOT_20260333,SMD_Line_A,Mounter_01,FD_08,NZ_02,CAP_3216,19.08,-0.86,0.315,114.54,104.82,-73.88,3.66,246.3,4.55,A,Normal,0
PCB_032288,LOT_20260333,SMD_Line_B,Mounter_03,FD_01,NZ_07,IC_QFP_48,12.74,0.83,-0.052,149.26,111.15,-72.72,3.28,249.9,4.13,A,Normal,0
PCB_032289,LOT_20260333,SMD_Line_B,Mounter_04,FD_21,NZ_02,IC_QFP_48,-8.73,-2.14,-0.021,121.83,87.21,-66.55,4.23,244.6,4.44,A,Normal,0
PCB_032290,LOT_20260333,SMD_Line_C,Mounter_01,FD_10,NZ_11,CHIP_1005,-11.21,21.78,-0.326,145.79,,-67.84,3.86,254.1,4.4,A,Normal,0
PCB_032291,LOT_20260333,SMD_Line_B,Mounter_03,FD_05,NZ_10,CHIP_1005,-4.02,-0.43,-0.282,135.75,107.51,-68.55,3.54,244.2,3.74,A,Normal,0
PCB_032292,LOT_20260333,SMD_Line_B,Mounter_02,FD_29,NZ_12,CHIP_0603,1.8,-7.29,-0.353,123.1,84.22,-75.37,3.71,243.4,4.1,A,Normal,0
PCB_032293,LOT_20260333,SMD_Line_C,Mounter_03,FD_14,NZ_05,CHIP_1005,-27.55,-0.09,0.974,127.13,98.41,-66.79,3.03,247.3,3.6,B,Normal,0
PCB_032294,LOT_20260333,SMD_Line_B,Mounter_01,FD_08,NZ_05,BGA_256,-33.4,-6.09,-0.417,126.75,,-78.63,2.78,240.1,3.5,F,Tombstone,1
PCB_032295,LOT_20260333,SMD_Line_A,Mounter_01,FD_24,NZ_03,CHIP_0603,-9.26,10.4,0.226,125.99,103.59,-72.04,3.16,251.6,3.83,A,Normal,0
PCB_032296,LOT_20260333,SMD_Line_B,Mounter_02,FD_26,NZ_02,BGA_256,-22.86,-23.04,-0.662,120.15,84.14,-75.13,2.32,248.1,4.94,B,Normal,0
